time,FLOW,TEMP,SALT
2014-08-16,0.090278836,21.39114583,0
2014-08-17,0.090600513,21.91864583,0
2014-08-18,0.091525806,22.05614583,0
2014-08-19,0.090406307,22.2090625,0
2014-08-20,0.087635466,22.72208333,0
2014-08-21,0.087103247,23.30604167,0
2014-08-22,0.084016909,23.12635417,0
2014-08-23,0.078644109,22.95479167,0
2014-08-24,0.101394985,21.74645833,0
2014-08-25,0.091893781,21.603125,0
2014-08-26,0.087558467,21.83145833,0
2014-08-27,0.084979089,22.34447917,0
2014-08-28,0.076224134,23.1965625,0
2014-08-29,0.053390165,22.14916667,0
2014-08-30,0.050380538,23.13552083,0
2014-08-31,0.047721723,23.6165625,0
2014-09-01,0.045230887,23.87875,0
2014-09-02,0.044758455,23.97104167,0
2014-09-03,0.046327308,23.55208333,0
2014-09-04,0.047206848,23.5696875,0
2014-09-05,0.046970396,23.49885417,0
2014-09-06,0.047246928,23.59479167,0
2014-09-07,0.047104837,22.633125,0
2014-09-08,0.045863471,21.42427083,0
2014-09-09,0.045057508,21.14583333,0
2014-09-10,0.044143277,21.38072917,0
2014-09-11,0.043825787,21.78052083,0
2014-09-12,0.04470543,21.4609375,0
2014-09-13,0.045071304,20.34447917,0
2014-09-14,0.041671536,19.0378125,0
2014-09-15,0.041555416,19.42677083,0
2014-09-16,0.04044965,19.82864583,0
2014-09-17,0.038931548,18.99270833,0
2014-09-18,0.035614639,19.11229167,0
2014-09-19,0.034791426,18.89520833,0
2014-09-20,0.033625717,18.9521875,0
2014-09-21,0.031547598,19.34302083,0
2014-09-22,0.028491277,18.05333333,0
2014-09-23,0.026886894,16.61833333,0
2014-09-24,0.026650864,16.61041667,0
2014-09-25,0.025991492,17.640625,0
2014-09-26,0.02516164,18.02958333,0
2014-09-27,0.024734883,17.6215625,0
2014-09-28,0.023891046,17.631875,0
2014-09-29,0.023723109,18.13625,0
2014-09-30,0.024079554,18.3153125,0
2014-10-01,0.02312825,18.42572917,0
2014-10-02,0.022721154,18.67239583,0
2014-10-03,0.023128135,18.86260417,0
2014-10-04,0.022912784,16.06150538,0
2014-10-05,0.021661906,13.779375,0
2014-10-06,0.020919593,14.47510417,0
2014-10-07,0.02434863,15.504375,0
2014-10-08,0.028575695,16.17104167,0
2014-10-09,0.025605608,15.64822917,0
2014-10-10,0.024727775,16.2240625,0
2014-10-11,0.02513776,16.4053125,0
2014-10-12,0.030761054,15.028125,0
2014-10-13,0.031779624,15.47010417,0
2014-10-14,0.034572719,17.11895833,0
2014-10-15,0.054053662,16.57739583,0
2014-10-16,0.043519093,15.57729167,0
2014-10-17,0.039610483,15.56083333,0
2014-10-18,0.03759979,15.364375,0
2014-10-19,0.0367556,13.70677083,0
2014-10-20,0.035332439,13.79302083,0
2014-10-21,0.031614093,14.0240625,0
2014-10-22,0.030490325,12.783125,0
2014-10-23,0.026992583,12.18375,0
2014-10-24,0.020974399,12.18635417,0
2014-10-25,0.020241017,12.41354167,0
2014-10-26,0.015929995,12.90083333,0
2014-10-27,0.008996985,12.40895833,0
2014-10-28,0.008226934,13.8734375,0
2014-10-29,0.006554632,13.83625,0
2014-10-30,0.005860895,11.4784375,0
2014-10-31,0.006144885,10.13458333,0
2014-11-01,0.009626378,9.594166667,0
2014-11-02,0.006059921,7.489270833,0
2014-11-03,0.005121462,7.9390625,0
2014-11-04,0.00494988,9.940104167,0
2014-11-05,0.004691019,11.14302083,0
2014-11-06,0.005137304,11.68604167,0
2014-11-07,0.004959662,9.294166667,0
2014-11-08,0.005439395,7.6971875,0
2014-11-09,0.00548591,8.73,0
2014-11-10,0.005480009,8.990833333,0
2014-11-11,0.005491071,9.386354167,0
2014-11-12,0.00537436,10.12260417,0
2014-11-13,0.004925124,8.494791667,0
2014-11-14,0.005713499,5.2659375,0
2014-11-15,0.005480814,3.790729167,0
2014-11-16,0.005094111,5.318333333,0
2014-11-17,0.00921529,6.330625,0
2014-11-18,0.007615339,2.660104167,0
2014-11-19,0.006409054,1.708854167,0
2014-11-20,0.00591858,3.343229167,0
2014-11-21,0.006392907,2.803229167,0
2014-11-22,0.006395679,2.822395833,0
2014-11-23,0.008190075,4.743125,0
2014-11-24,0.012458556,8.758958333,0
2014-11-25,0.007856581,8.379166667,0
2014-11-26,0.022020238,6.574791667,0
2014-11-27,0.015063894,5.937395833,0
2014-11-28,0.011201196,4.231041667,0
2014-11-29,0.009051339,4.385729167,0
2014-11-30,0.007826661,5.888958333,0
2014-12-01,0.007140689,8.055625,0
2014-12-02,0.013501112,7.26375,0
2014-12-03,0.011662231,7.238125,0
2014-12-04,0.010517986,6.811145833,0
2014-12-05,0.011068131,6.448645833,0
2014-12-06,0.011357949,7.4625,0
2014-12-07,0.011705506,6.205729167,0
2014-12-08,0.01134945,4.623020833,0
2014-12-09,0.012011534,5.431145833,0
2014-12-10,0.011732709,4.771612903,0
2014-12-11,0.012159538,3.103854167,0
2014-12-12,0.01160176,3.704479167,0
2014-12-13,0.011331748,4.1665625,0
2014-12-14,0.012326977,4.375833333,0
2014-12-15,0.011041807,4.611666667,0
2014-12-16,0.01061846,5.818229167,0
2014-12-17,0.010071832,6.198478261,0
2014-12-18,0.01483322,4.332068966,0
2014-12-19,0.015286116,3.819166667,0
2014-12-20,0.014982635,3.663958333,0
2014-12-21,0.014507877,4.569583333,0
2014-12-22,0.015531229,4.4721875,0
2014-12-23,0.016269824,5.319166667,0
2014-12-24,0.022775182,6.6328125,0
2014-12-25,0.0224573,6.158854167,0
2014-12-26,0.020976765,4.890833333,0
2014-12-27,0.020182559,5.745104167,0
2014-12-28,0.019517819,6.9703125,0
2014-12-29,0.021497275,6.439479167,0
2014-12-30,0.031998105,4.8253125,0
2014-12-31,0.090859116,3.803020833,0
2015-01-01,0.090322905,3.646145833,0
2015-01-02,0.088859459,4.266875,0
2015-01-03,0.089516714,4.431875,0
2015-01-04,0.089628573,5.203958333,0
2015-01-05,0.089473957,3.911770833,0
2015-01-06,0.088143436,3.454791667,0
2015-01-07,0.090742865,2.2990625,0
2015-01-08,0.090439718,0.938645833,0
2015-01-09,0.086015307,1.559166667,0
2015-01-10,0.087022098,1.147708333,0
2015-01-11,0.08505462,1.66625,0
2015-01-12,0.085784019,2.721041667,0
2015-01-13,0.084962566,2.528333333,0
2015-01-14,0.085571273,2.264166667,0
2015-01-15,0.08527416,2.3134375,0
2015-01-16,0.084548075,2.582395833,0
2015-01-17,0.083624403,2.726145833,0
2015-01-18,0.082909641,3.242916667,0
2015-01-19,0.082764686,3.3709375,0
2015-01-20,0.083208438,3.712916667,0
2015-01-21,0.08214488,3.844791667,0
2015-01-22,0.082762774,3.666458333,0
2015-01-23,0.083998959,3.474791667,0
2015-01-24,0.085889021,3.562604167,0
2015-01-25,0.083360859,3.745729167,0
2015-01-26,0.08387489,3.831354167,0
2015-01-27,0.085792912,2.630833333,0
2015-01-28,0.080879787,2.189791667,0
2015-01-29,0.063874034,2.486770833,0
2015-01-30,0.056912269,2.612083333,0
2015-01-31,0.050639225,1.881875,0
2015-02-01,0.043253162,3.0465625,0
2015-02-02,0.045455451,3.392708333,0
2015-02-03,0.045822422,1.890416667,0
2015-02-04,0.039015285,2.703645833,0
2015-02-05,0.040927515,2.161875,0
2015-02-06,0.03709392,1.234375,0
2015-02-07,0.032218805,2.603333333,0
2015-02-08,0.030842773,3.957083333,0
2015-02-09,0.030584036,5.376770833,0
2015-02-10,0.032044526,4.710833333,0
2015-02-11,0.03111828,3.835729167,0
2015-02-12,0.031157781,3.305416667,0
2015-02-13,0.033057308,1.1121875,0
2015-02-14,0.030595632,1.7628125,0
2015-02-15,0.042786569,0.2575,0
2015-02-16,0.037887605,0.19,0
2015-02-17,0.042957262,0.4915625,0
2015-02-18,0.032880993,0.90375,0
2015-02-19,0.035274241,0.343541667,0
2015-02-20,0.030660809,0.33,0
2015-02-21,0.033821072,0.486875,0
2015-02-22,0.038452757,1.76,0
2015-02-23,0.037190329,2.123541667,0
2015-02-24,0.03542355,1.28625,0
2015-02-25,0.033538105,1.877604167,0
2015-02-26,0.033803218,2.1940625,0
2015-02-27,0.033370202,2.0728125,0
2015-02-28,0.03300677,1.485416667,0
2015-03-01,0.03229672,2.123229167,0
2015-03-02,0.035508676,3.4521875,0
2015-03-03,0.035353939,2.645416667,0
