time,FLOW,TEMP,SALT,OXY_oxy,CAR_dic,CAR_ch4,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_donr,OGM_pon,OGM_dop,OGM_dopr,OGM_pop,PHY_cyano,PHY_green,PHY_diatom
2014-06-17,0.0966,21.7721,0,258.0532,68.1701,NA,120.9013,0.5966,0.273,0.077,14.4632,195.2526,20.9716,0.8144,7.3293,1.6287,0.024,0.2164,0.5611,0,0,0
2014-06-18,0.097,21.9531,0,257.1486,68.1835,NA,120.9013,0.5974,0.2729,0.0769,14.4618,195.2349,20.9697,0.8134,7.3206,1.6268,0.024,0.2158,0.5595,0,0,0
2014-06-19,0.0968,22.1641,0,256.1016,68.1969,NA,120.9013,0.5981,0.2729,0.0768,14.4605,195.2171,20.9678,0.8124,7.3118,1.6248,0.0239,0.2152,0.5579,0,0,0
2014-06-20,0.0971,22.1496,0,256.1733,68.2103,NA,120.9013,0.5989,0.2728,0.0767,14.4592,195.1993,20.9658,0.8114,7.303,1.6229,0.0238,0.2146,0.5564,0,0,0
2014-06-21,0.0969,22.1358,0,256.2413,68.2237,NA,120.9013,0.5997,0.2727,0.0766,14.4579,195.1815,20.9639,0.8105,7.2943,1.6209,0.0238,0.214,0.5548,0,0,0
2014-06-22,0.0938,22.1829,0,256.0084,68.2371,NA,120.9013,0.6004,0.2727,0.0765,14.4566,195.1637,20.962,0.8095,7.2855,1.619,0.0237,0.2134,0.5532,0,0,0
2014-06-23,0.0918,22.2124,0,255.8628,68.2505,NA,120.9013,0.6012,0.2726,0.0764,14.4553,195.1459,20.9601,0.8085,7.2767,1.6171,0.0236,0.2128,0.5516,0,0,0
2014-06-24,0.0935,22.7121,0,253.4165,68.2639,NA,120.9013,0.602,0.2725,0.0763,14.4539,195.1281,20.9582,0.8076,7.268,1.6151,0.0236,0.2121,0.55,0,0,0
2014-06-25,0.0965,23.4259,0,249.9923,68.2773,NA,120.9013,0.6027,0.2725,0.0762,14.4526,195.1104,20.9563,0.8066,7.2592,1.6132,0.0235,0.2115,0.5484,0,0,0
2014-06-26,0.0962,23.5107,0,249.591,68.2907,NA,120.9013,0.6035,0.2724,0.0761,14.4513,195.0926,20.9544,0.8056,7.2504,1.6112,0.0234,0.2109,0.5468,0,0,0
2014-06-27,0.0962,23.5655,0,249.3322,68.304,NA,120.9013,0.6043,0.2723,0.076,14.45,195.0748,20.9525,0.8046,7.2417,1.6093,0.0234,0.2103,0.5452,0,0,0
2014-06-28,0.0963,23.7102,0,248.6512,68.3174,NA,120.9013,0.605,0.2723,0.0758,14.4487,195.057,20.9506,0.8037,7.2329,1.6073,0.0233,0.2097,0.5436,0,0,0
2014-06-29,0.0969,23.0518,0,251.7769,68.3308,NA,120.9013,0.6058,0.2722,0.0757,14.4473,195.0392,20.9487,0.8027,7.2241,1.6054,0.0232,0.2091,0.542,0,0,0
2014-06-30,0.0965,23.2353,0,250.8987,68.3442,NA,120.9013,0.6066,0.2722,0.0756,14.446,195.0214,20.9467,0.8017,7.2154,1.6034,0.0232,0.2085,0.5405,0,0,0
2014-07-01,0.0967,23.9802,0,247.3891,68.3576,NA,120.9013,0.6073,0.2721,0.0755,14.4447,195.0036,20.9448,0.8007,7.2066,1.6015,0.0231,0.2078,0.5389,0,0,0
2014-07-02,0.0976,24.4006,0,245.4459,68.371,NA,120.9013,0.6081,0.272,0.0754,14.4434,194.9859,20.9429,0.7998,7.1978,1.5995,0.023,0.2072,0.5373,0,0,0
2014-07-03,0.1094,23.7828,0,248.3107,68.3844,NA,120.9013,0.6089,0.272,0.0753,14.4421,194.9681,20.941,0.7988,7.1891,1.5976,0.023,0.2066,0.5357,0,0,0
2014-07-04,0.1042,22.7766,0,253.1038,68.3978,NA,120.9013,0.6096,0.2719,0.0752,14.4408,194.9503,20.9391,0.7978,7.1803,1.5956,0.0229,0.206,0.5341,0,0,0
2014-07-05,0.0983,22.5203,0,254.3505,68.4112,NA,120.9013,0.6104,0.2718,0.0751,14.4394,194.9325,20.9372,0.7968,7.1715,1.5937,0.0228,0.2054,0.5325,0,0,0
2014-07-06,0.0969,22.7215,0,253.371,68.4246,NA,120.9013,0.6112,0.2718,0.075,14.4381,194.9147,20.9353,0.7959,7.1628,1.5917,0.0228,0.2048,0.5309,0,0,0
2014-07-07,0.097,23.3517,0,250.3448,68.438,NA,120.9013,0.6119,0.2717,0.0749,14.4368,194.8969,20.9334,0.7949,7.154,1.5898,0.0227,0.2042,0.5293,0,0,0
2014-07-08,0.097,23.7114,0,248.6458,68.4514,NA,120.9013,0.6127,0.2716,0.0748,14.4355,194.8791,20.9315,0.7939,7.1452,1.5878,0.0226,0.2036,0.5277,0,0,0
2014-07-09,0.0978,23.5942,0,249.1971,68.4648,NA,120.9013,0.6135,0.2716,0.0747,14.4342,194.8613,20.9296,0.7929,7.1365,1.5859,0.0225,0.2029,0.5261,0,0,0
2014-07-10,0.0969,23.4261,0,249.9913,68.4782,NA,120.9013,0.6142,0.2715,0.0746,14.4329,194.8436,20.9276,0.792,7.1277,1.5839,0.0225,0.2023,0.5246,0,0,0
2014-07-11,0.0982,23.4522,0,249.8679,68.4916,NA,120.9013,0.615,0.2715,0.0745,14.4315,194.8258,20.9257,0.791,7.1189,1.582,0.0224,0.2017,0.523,0,0,0
2014-07-12,0.0962,23.8645,0,247.9287,68.505,NA,120.9013,0.6158,0.2714,0.0744,14.4302,194.808,20.9238,0.79,7.1102,1.58,0.0223,0.2011,0.5214,0,0,0
2014-07-13,0.0958,24.1211,0,246.7347,68.5184,NA,120.9013,0.6165,0.2713,0.0743,14.4289,194.7902,20.9219,0.789,7.1014,1.5781,0.0223,0.2005,0.5198,0,0,0
2014-07-14,0.0961,24.3633,0,245.6172,68.5318,NA,120.9013,0.6173,0.2713,0.0742,14.4276,194.7724,20.92,0.7881,7.0926,1.5761,0.0222,0.1999,0.5182,0,0,0
2014-07-15,0.0961,24.0083,0,247.2582,68.5451,NA,120.9013,0.6181,0.2712,0.0741,14.4263,194.7546,20.9181,0.7871,7.0839,1.5742,0.0221,0.1993,0.5166,0,0,0
2014-07-16,0.0945,23.157,0,251.2728,68.5585,NA,120.9013,0.6188,0.2711,0.074,14.425,194.7368,20.9162,0.7861,7.0751,1.5722,0.0221,0.1987,0.515,0,0,0
2014-07-17,0.0944,22.756,0,253.2033,68.5719,NA,120.9013,0.6196,0.2711,0.0739,14.4236,194.7191,20.9143,0.7851,7.0663,1.5703,0.022,0.198,0.5134,0,0,0
2014-07-18,0.0929,22.8724,0,252.6404,68.5853,NA,120.9013,0.6204,0.271,0.0738,14.4223,194.7013,20.9124,0.7842,7.0576,1.5684,0.0219,0.1974,0.5118,0,0,0
2014-07-19,0.0927,22.84,0,252.7969,68.5987,NA,120.9013,0.6211,0.2709,0.0737,14.421,194.6835,20.9104,0.7832,7.0488,1.5664,0.0219,0.1968,0.5103,0,0,0
2014-07-20,0.0934,22.7833,0,253.071,68.6121,NA,120.9013,0.6219,0.2709,0.0736,14.4197,194.6657,20.9085,0.7822,7.04,1.5645,0.0218,0.1962,0.5087,0,0,0
2014-07-21,0.0939,23.0566,0,251.7539,68.6255,NA,120.9013,0.6227,0.2708,0.0735,14.4184,194.6479,20.9066,0.7813,7.0313,1.5625,0.0217,0.1956,0.5071,0,0,0
2014-07-22,0.0915,23.4876,0,249.7003,68.6389,NA,120.9013,0.6234,0.2708,0.0734,14.417,194.6301,20.9047,0.7803,7.0225,1.5606,0.0217,0.195,0.5055,0,0,0
2014-07-23,0.0878,24.2983,0,245.9162,68.6523,NA,120.9013,0.6242,0.2707,0.0732,14.4157,194.6123,20.9028,0.7793,7.0137,1.5586,0.0216,0.1944,0.5039,0,0,0
2014-07-24,0.0929,24.0486,0,247.0709,68.6657,NA,120.9013,0.625,0.2706,0.0731,14.4144,194.5946,20.9009,0.7783,7.005,1.5567,0.0215,0.1937,0.5023,0,0,0
2014-07-25,0.0988,23.1176,0,251.4613,68.6791,NA,120.9013,0.6258,0.2706,0.073,14.4131,194.5768,20.899,0.7774,6.9962,1.5547,0.0215,0.1931,0.5007,0,0,0
2014-07-26,0.0894,24.2853,0,245.9762,68.6925,NA,120.9013,0.6265,0.2705,0.0729,14.4118,194.559,20.8971,0.7764,6.9874,1.5528,0.0214,0.1925,0.4991,0,0,0
2014-07-27,0.0883,24.5609,0,244.71190000000001,68.7059,NA,120.9013,0.6273,0.2704,0.0728,14.4105,194.5412,20.8952,0.7754,6.9787,1.5508,0.0213,0.1919,0.4975,0,0,0
2014-07-28,0.0881,23.5376,0,249.464,68.7193,NA,120.9013,0.6281,0.2704,0.0727,14.4091,194.5234,20.8933,0.7744,6.9699,1.5489,0.0213,0.1913,0.4959,0,0,0
2014-07-29,0.0869,22.2899,0,255.4807,68.7327,NA,120.9013,0.6288,0.2703,0.0726,14.4078,194.5056,20.8913,0.7735,6.9611,1.5469,0.0212,0.1907,0.4944,0,0,0
2014-07-30,0.0874,22.0154,0,256.8386,68.7461,NA,120.9013,0.6296,0.2702,0.0725,14.4065,194.4878,20.8894,0.7725,6.9524,1.545,0.0211,0.1901,0.4928,0,0,0
2014-07-31,0.0874,22.428,0,254.8021,68.7595,NA,120.9013,0.6304,0.2702,0.0724,14.4052,194.4701,20.8875,0.7715,6.9436,1.543,0.0211,0.1895,0.4912,0,0,0
2014-08-01,0.0883,22.2921,0,255.4699,68.7728,NA,120.9013,0.6311,0.2701,0.0723,14.4039,194.4523,20.8856,0.7705,6.9348,1.5411,0.021,0.1888,0.4896,0,0,0
2014-08-02,0.0883,21.7184,0,258.3223,68.7862,NA,120.9013,0.6319,0.27,0.0722,14.4026,194.4345,20.8837,0.7696,6.9261,1.5391,0.0209,0.1882,0.488,0,0,0
2014-08-03,0.0884,22.0684,0,256.5753,68.7996,NA,120.9013,0.6327,0.27,0.0721,14.4012,194.4167,20.8818,0.7686,6.9173,1.5372,0.0208,0.1876,0.4864,0,0,0
2014-08-04,0.0872,22.4063,0,254.9086,68.813,NA,120.9013,0.6334,0.2699,0.072,14.3999,194.3989,20.8799,0.7676,6.9085,1.5352,0.0208,0.187,0.4848,0,0,0
2014-08-05,0.087,23.3414,0,250.3938,68.8264,NA,120.9013,0.6342,0.2699,0.0719,14.3986,194.3811,20.878,0.7666,6.8998,1.5333,0.0207,0.1864,0.4832,0,0,0
2014-08-06,0.0871,23.628,0,249.0377,68.8398,NA,120.9013,0.635,0.2698,0.0718,14.3973,194.3633,20.8761,0.7657,6.891,1.5313,0.0206,0.1858,0.4816,0,0,0
2014-08-07,0.0867,23.7148,0,248.6297,68.8532,NA,120.9013,0.6357,0.2697,0.0717,14.396,194.3456,20.8742,0.7647,6.8822,1.5294,0.0206,0.1852,0.4801,0,0,0
2014-08-08,0.0865,23.5541,0,249.3863,68.8666,NA,120.9013,0.6365,0.2697,0.0716,14.3947,194.3278,20.8722,0.7637,6.8735,1.5274,0.0205,0.1846,0.4785,0,0,0
2014-08-09,0.0979,21.8371,0,257.7278,68.88,NA,120.9013,0.6373,0.2696,0.0715,14.3933,194.31,20.8703,0.7627,6.8647,1.5255,0.0204,0.1839,0.4769,0,0,0
2014-08-10,0.0933,21.2589,0,260.6485,68.8934,NA,120.9013,0.638,0.2695,0.0714,14.392,194.2922,20.8684,0.7618,6.8559,1.5235,0.0204,0.1833,0.4753,0,0,0
2014-08-11,0.0941,21.0564,0,261.6852,68.9068,NA,120.9013,0.6388,0.2695,0.0713,14.3907,194.27440000000001,20.8665,0.7608,6.8472,1.5216,0.0203,0.1827,0.4737,0,0,0
2014-08-12,0.1218,20.2477,0,265.8992,68.9202,NA,120.9013,0.6396,0.2694,0.0712,14.3894,194.2566,20.8646,0.7598,6.8384,1.5196,0.0202,0.1821,0.4721,0,0,0
2014-08-13,0.1008,20.658,0,263.7461,68.9336,NA,120.9013,0.6403,0.2693,0.0711,14.3881,194.2388,20.8627,0.7588,6.8296,1.5177,0.0202,0.1815,0.4705,0,0,0
2014-08-14,0.0923,20.5195,0,264.4696,68.947,NA,120.9013,0.6411,0.2693,0.071,14.3867,194.2211,20.8608,0.7579,6.8209,1.5158,0.0201,0.1809,0.4689,0,0,0
2014-08-15,0.0909,21.0804,0,261.5616,68.9604,NA,120.9013,0.6419,0.2692,0.0709,14.3854,194.2033,20.8589,0.7569,6.8121,1.5138,0.02,0.1803,0.4673,0,0,0
2014-08-16,0.0904,21.3813,0,260.0254,68.9738,NA,120.9013,0.6426,0.2692,0.0708,14.3841,194.1855,20.857,0.7559,6.8033,1.5119,0.02,0.1796,0.4657,0,0,0
2014-08-17,0.0907,21.8624,0,257.6012,68.9872,NA,120.9013,0.6434,0.2691,0.0706,14.3828,194.1677,20.855,0.755,6.7946,1.5099,0.0199,0.179,0.4642,0,0,0
2014-08-18,0.0911,22.1047,0,256.3956,69.0006,NA,120.9013,0.6442,0.269,0.0705,14.3815,194.1499,20.8531,0.754,6.7858,1.508,0.0198,0.1784,0.4626,0,0,0
2014-08-19,0.0908,22.1218,0,256.3109,69.0139,NA,120.9013,0.6449,0.269,0.0704,14.3802,194.1321,20.8512,0.753,6.7771,1.506,0.0198,0.1778,0.461,0,0,0
2014-08-20,0.088,22.5702,0,254.1069,69.0273,NA,120.9013,0.6457,0.2689,0.0703,14.3788,194.1143,20.8493,0.752,6.7683,1.5041,0.0197,0.1772,0.4594,0,0,0
2014-08-21,0.0877,23.2892,0,250.642,69.0407,NA,120.9013,0.6465,0.2688,0.0702,14.3775,194.0966,20.8474,0.7511,6.7595,1.5021,0.0196,0.1766,0.4578,0,0,0
2014-08-22,0.0842,23.1453,0,251.3286,69.0541,NA,120.9013,0.6472,0.2688,0.0701,14.3762,194.0788,20.8455,0.7501,6.7508,1.5002,0.0196,0.176,0.4562,0,0,0
2014-08-23,0.0732,23.1058,0,251.5177,69.0675,NA,120.9013,0.648,0.2687,0.07,14.3749,194.061,20.8436,0.7491,6.742,1.4982,0.0195,0.1754,0.4546,0,0,0
2014-08-24,0.1047,21.8664,0,257.5814,69.0809,NA,120.9013,0.6488,0.2686,0.0699,14.3736,194.0432,20.8417,0.7481,6.7332,1.4963,0.0194,0.1747,0.453,0,0,0
2014-08-25,0.093,21.5686,0,259.0764,69.0943,NA,120.9013,0.6495,0.2686,0.0698,14.3723,194.0254,20.8398,0.7472,6.7245,1.4943,0.0193,0.1741,0.4514,0,0,0
2014-08-26,0.0883,21.7696,0,258.0657,69.1077,NA,120.9013,0.6503,0.2685,0.0697,14.3709,194.0076,20.8379,0.7462,6.7157,1.4924,0.0193,0.1735,0.4499,0,0,0
2014-08-27,0.0853,22.2031,0,255.9086,69.1211,NA,120.9013,0.6511,0.2685,0.0696,14.3696,193.9898,20.8359,0.7452,6.7069,1.4904,0.0192,0.1729,0.4483,0,0,0
2014-08-28,0.0801,23.1822,0,251.1523,69.1345,NA,120.9013,0.6518,0.2684,0.0695,14.3683,193.9721,20.834,0.7442,6.6982,1.4885,0.0191,0.1723,0.4467,0,0,0
2014-08-29,0.055,22.2686,0,255.5853,69.1479,NA,120.9013,0.6526,0.2683,0.0694,14.367,193.9543,20.8321,0.7433,6.6894,1.4865,0.0191,0.1717,0.4451,0,0,0
2014-08-30,0.0507,22.9647,0,252.1954,69.1613,NA,120.9013,0.6534,0.2683,0.0693,14.3657,193.9365,20.8302,0.7423,6.6806,1.4846,0.019,0.1711,0.4435,0,0,0
2014-08-31,0.0483,23.5738,0,249.2934,69.1747,NA,120.9013,0.6541,0.2682,0.0692,14.3643,193.9187,20.8283,0.7413,6.6719,1.4826,0.0189,0.1704,0.4419,0,0,0
2014-09-01,0.0456,23.8825,0,247.8445,69.1881,NA,120.9013,0.6549,0.2681,0.0691,14.363,193.9009,20.8264,0.7403,6.6631,1.4807,0.0189,0.1698,0.4403,0,0,0
2014-09-02,0.0443,23.9092,0,247.7201,69.2015,NA,120.9013,0.6557,0.2681,0.069,14.3617,193.8831,20.8245,0.7394,6.6543,1.4787,0.0188,0.1692,0.4387,0,0,0
2014-09-03,0.0467,23.628,0,249.0377,69.2149,NA,120.9013,0.6564,0.268,0.0689,14.3604,193.8653,20.8226,0.7384,6.6456,1.4768,0.0187,0.1686,0.4371,0,0,0
2014-09-04,0.0458,23.6817,0,248.7853,69.2283,NA,120.9013,0.6572,0.2679,0.0688,14.3591,193.8476,20.8207,0.73740000000000006,6.6368,1.4748000000000001,0.0187,0.168,0.4355,0,0,0
2014-09-05,0.0481,23.414,0,250.0491,69.2416,NA,120.9013,0.658,0.2679,0.0687,14.3578,193.8298,20.8188,0.7364,6.628,1.4729,0.0186,0.1674,0.434,0,0,0
2014-09-06,0.0462,23.6446,0,248.9597,69.255,NA,120.9013,0.6587,0.2678,0.0686,14.3564,193.812,20.8168,0.7355,6.6193,1.4709,0.0185,0.1668,0.4324,0,0,0
2014-09-07,0.0479,22.8176,0,252.9052,69.2684,NA,120.9013,0.6595,0.2678,0.0685,14.3551,193.7942,20.8149,0.7345,6.6105,1.469,0.0185,0.1662,0.4308,0,0,0
2014-09-08,0.046,21.5641,0,259.0996,69.2818,NA,120.9013,0.6603,0.2677,0.0684,14.3538,193.7764,20.813,0.7335,6.6017,1.467,0.0184,0.1655,0.4292,0,0,0
2014-09-09,0.0453,21.1446,0,261.2326,69.2952,NA,120.9013,0.661,0.2676,0.0683,14.3525,193.7586,20.8111,0.7326,6.593,1.4651,0.0183,0.1649,0.4276,0,0,0
2014-09-10,0.0443,21.3466,0,260.2017,69.3086,NA,120.9013,0.6618,0.2676,0.0682,14.3512,193.7408,20.8092,0.7316,6.5842,1.4632,0.0183,0.1643,0.426,0,0,0
2014-09-11,0.0439,21.6449,0,258.6921,69.322,NA,120.9013,0.6626,0.2675,0.068,14.3499,193.7231,20.8073,0.7306,6.5754,1.4612,0.0182,0.1637,0.4244,0,0,0
2014-09-12,0.0444,21.7251,0,258.2888,69.3354,NA,120.9013,0.6633,0.2674,0.0679,14.3485,193.7053,20.8054,0.7296,6.5667,1.4593,0.0181,0.1631,0.4228,0,0,0
2014-09-13,0.0451,20.5152,0,264.492,69.3488,NA,120.9013,0.6641,0.2674,0.0678,14.3472,193.6875,20.8035,0.7287,6.5579,1.4573,0.0181,0.1625,0.4212,0,0,0
2014-09-14,0.0422,19.1729,0,271.6903,69.3622,NA,120.9013,0.6649,0.2673,0.0677,14.3459,193.6697,20.8016,0.7277,6.5491,1.4554,0.018,0.1619,0.4197,0,0,0
2014-09-15,0.0416,19.2394,0,271.3257,69.3756,NA,120.9013,0.6656,0.2672,0.0676,14.3446,193.6519,20.7997,0.7267,6.5404,1.4534,0.0179,0.1613,0.4181,0,0,0
2014-09-16,0.0406,19.8992,0,267.7529,69.389,NA,120.9013,0.6664,0.2672,0.0675,14.3433,193.6341,20.7977,0.7257,6.5316,1.4515,0.0178,0.1606,0.4165,0,0,0
2014-09-17,0.0393,19.1182,0,271.991,69.4024,NA,120.9013,0.6672,0.2671,0.0674,14.342,193.6163,20.7958,0.7248,6.5228,1.4495,0.0178,0.16,0.4149,0,0,0
2014-09-18,0.0364,18.994,0,272.6764,69.4158,NA,120.9013,0.6679,0.2671,0.0673,14.3406,193.5986,20.7939,0.7238,6.5141,1.4476,0.0177,0.1594,0.4133,0,0,0
2014-09-19,0.0344,19.0865,0,272.1659,69.4292,NA,120.9013,0.6687,0.267,0.0672,14.3393,193.5808,20.792,0.7228,6.5053,1.4456,0.0176,0.1588,0.4117,0,0,0
2014-09-20,0.0343,18.8493,0,273.4783,69.4426,NA,120.9013,0.6695,0.2669,0.0671,14.338,193.563,20.7901,0.7218,6.4965,1.4437,0.0176,0.1582,0.4101,0,0,0
2014-09-21,0.0319,19.2051,0,271.5136,69.456,NA,120.9013,0.6702,0.2669,0.067,14.3367,193.5452,20.7882,0.7209,6.4878,1.4417,0.0175,0.1576,0.4085,0,0,0
2014-09-22,0.0288,18.4245,0,275.8573,69.4693,NA,120.9013,0.671,0.2668,0.0669,14.3354,193.5274,20.7863,0.7199,6.479,1.4398,0.0174,0.157,0.4069,0,0,0
2014-09-23,0.0271,16.8033,0,285.2857,69.4827,NA,120.9013,0.6718,0.2667,0.0668,14.334,193.5096,20.7844,0.7189,6.4702,1.4378,0.0174,0.1563,0.4053,0,0,0
2014-09-24,0.0267,16.5182,0,287.0036,69.4961,NA,120.9013,0.6725,0.2667,0.0667,14.3327,193.4918,20.7825,0.7179,6.4615,1.4359,0.0173,0.1557,0.4038,0,0,0
2014-09-25,0.0262,17.4825,0,281.2666,69.5095,NA,120.9013,0.6733,0.2666,0.0666,14.3314,193.4741,20.7805,0.717,6.4527,1.4339,0.0172,0.1551,0.4022,0,0,0
2014-09-26,0.0252,18.0552,0,277.9555,69.5229,NA,120.9013,0.6741,0.2665,0.0665,14.3301,193.4563,20.7786,0.716,6.4439,1.432,0.0172,0.1545,0.4006,0,0,0
2014-09-27,0.025,17.6789,0,280.1235,69.5363,NA,120.9013,0.6748,0.2665,0.0664,14.3288,193.4385,20.7767,0.715,6.4352,1.43,0.0171,0.1539,0.399,0,0,0
2014-09-28,0.024,17.5432,0,280.9122,69.5497,NA,120.9013,0.6756,0.2664,0.0663,14.3275,193.4207,20.7748,0.714,6.4264,1.4281,0.017,0.1533,0.3974,0,0,0
2014-09-29,0.0236,18.1014,0,277.6918,69.5631,NA,120.9013,0.6764,0.2664,0.0662,14.3261,193.4029,20.7729,0.7131,6.4176,1.4261,0.017,0.1527,0.3958,0,0,0
2014-09-30,0.0242,18.2729,0,276.715,69.5765,NA,120.9013,0.6771,0.2663,0.0661,14.3248,193.3851,20.771,0.7121,6.4089,1.4242,0.0169,0.1521,0.3942,0,0,0
2014-10-01,0.0233,18.4067,0,275.9579,69.5899,NA,120.9013,0.6779,0.2662,0.066,14.3235,193.3673,20.7691,0.7111,6.4001,1.4222,0.0168,0.1514,0.3926,0,0,0
2014-10-02,0.0228,18.6116,0,274.805,69.6033,NA,120.9013,0.6787,0.2662,0.0659,14.3222,193.3496,20.7672,0.7101,6.3913,1.4203,0.0168,0.1508,0.391,0,0,0
2014-10-03,0.0227,18.898,0,273.2077,69.6167,NA,120.9013,0.6794,0.2661,0.0658,14.3209,193.3318,20.7653,0.7092,6.3826,1.4183,0.0167,0.1502,0.3895,0,0,0
2014-10-04,0.0234,16.8774,0,284.8423,69.6301,NA,120.9013,0.6802,0.266,0.0657,14.3196,193.314,20.7634,0.7082,6.3738,1.4164,0.0166,0.1496,0.3879,0,0,0
2014-10-05,0.0217,13.8164,0,304.2477,69.6435,NA,120.9013,0.681,0.266,0.0655,14.3182,193.2962,20.7614,0.7072,6.365,1.4145,0.0166,0.149,0.3863,0,0,0
2014-10-06,0.0211,14.1952,0,301.7195,69.6569,NA,120.9013,0.6817,0.2659,0.0654,14.3169,193.2784,20.7595,0.7063,6.3563,1.4125,0.0165,0.1484,0.3847,0,0,0
2014-10-07,0.0221,15.4927,0,293.3384,69.6703,NA,120.9013,0.6825,0.2658,0.0653,14.3156,193.2606,20.7576,0.7053,6.3475,1.4106,0.0164,0.1478,0.3831,0,0,0
2014-10-08,0.0298,16.134,0,289.3484,69.6837,NA,120.9013,0.6833,0.2658,0.0652,14.3143,193.2428,20.7557,0.7043,6.3387,1.4086,0.0164,0.1472,0.3815,0,0,0
2014-10-09,0.0259,15.6041,0,292.6385,69.6971,NA,120.9013,0.684,0.2657,0.0651,14.313,193.2251,20.7538,0.7033,6.33,1.4067,0.0163,0.1465,0.3799,0,0,0
2014-10-10,0.0246,16.1863,0,289.0273,69.7104,NA,120.9013,0.6848,0.2657,0.065,14.3116,193.2073,20.7519,0.7024,6.3212,1.4047,0.0162,0.1459,0.3783,0,0,0
2014-10-11,0.025,16.4229,0,287.582,69.7238,NA,120.9013,0.6856,0.2656,0.0649,14.3103,193.1895,20.75,0.7014,6.3124,1.4028,0.0161,0.1453,0.3767,0,0,0
2014-10-12,0.0297,15.265,0,294.779,69.7372,NA,120.9013,0.6863,0.2655,0.0648,14.309,193.1717,20.7481,0.7004,6.3037,1.4008,0.0161,0.1447,0.3751,0,0,0
2014-10-13,0.0317,15.273,0,294.7281,69.7506,NA,120.9013,0.6871,0.2655,0.0647,14.3077,193.1539,20.7462,0.6994,6.2949,1.3989,0.016,0.1441,0.3736,0,0,0
2014-10-14,0.0338,16.8242,0,285.1609,69.764,NA,120.9013,0.6879,0.2654,0.0646,14.3064,193.1361,20.7443,0.6985,6.2861,1.3969,0.0159,0.1435,0.372,0,0,0
2014-10-15,0.0522,16.8232,0,285.1665,69.7774,NA,120.9013,0.6886,0.2653,0.0645,14.3051,193.1183,20.7423,0.6975,6.2774,1.395,0.0159,0.1429,0.3704,0,0,0
2014-10-16,0.0449,15.7029,0,292.0197,69.7908,NA,120.9013,0.6894,0.2653,0.0644,14.3037,193.1006,20.7404,0.6965,6.2686,1.393,0.0158,0.1422,0.3688,0,0,0
2014-10-17,0.0398,15.4982,0,293.3037,69.8042,NA,120.9013,0.6902,0.2652,0.0643,14.3024,193.0828,20.7385,0.6955,6.2598,1.3911,0.0157,0.1416,0.3672,0,0,0
2014-10-18,0.0379,15.5962,0,292.6875,69.8176,NA,120.9013,0.6909,0.2651,0.0642,14.3011,193.065,20.7366,0.6946,6.2511,1.3891,0.0157,0.141,0.3656,0,0,0
2014-10-19,0.0369,13.8917,0,303.7422,69.831,NA,120.9013,0.6917,0.2651,0.0641,14.2998,193.0472,20.7347,0.6936,6.2423,1.3872,0.0156,0.1404,0.364,0,0,0
2014-10-20,0.0359,13.6017,0,305.6972,69.8444,NA,120.9013,0.6925,0.265,0.064,14.2985,193.0294,20.7328,0.6926,6.2335,1.3852,0.0155,0.1398,0.3624,0,0,0
2014-10-21,0.032,14.2324,0,301.4734,69.8578,NA,120.9013,0.6932,0.2649,0.0639,14.2972,193.0116,20.7309,0.6916,6.2248,1.3833,0.0155,0.1392,0.3608,0,0,0
2014-10-22,0.0306,12.9141,0,310.4234,69.8712,NA,120.9013,0.694,0.2649,0.0638,14.2958,192.9938,20.729,0.6907,6.216,1.3813,0.0154,0.1386,0.3593,0,0,0
2014-10-23,0.0284,12.2657,0,315,69.8846,NA,120.9013,0.6948,0.2648,0.0637,14.2945,192.9761,20.7271,0.6897,6.2072,1.3794,0.0153,0.138,0.3577,0,0,0
2014-10-24,0.021,12.1303,0,315.971,69.898,NA,120.9013,0.6955,0.2648,0.0636,14.2932,192.9583,20.7251,0.6887,6.1985,1.3774,0.0153,0.1373,0.3561,0,0,0
2014-10-25,0.0205,12.2619,0,315.0275,69.9114,NA,120.9013,0.6963,0.2647,0.0635,14.2919,192.9405,20.7232,0.6877,6.1897,1.3755,0.0152,0.1367,0.3545,0,0,0
2014-10-26,0.0176,13.1039,0,309.1059,69.9248,NA,120.9013,0.6971,0.2646,0.0634,14.2906,192.9227,20.7213,0.6868,6.1809,1.3735,0.0151,0.1361,0.3529,0,0,0
2014-10-27,0.0092,12.1864,0,315.5685,69.9381,NA,120.9013,0.6978,0.2646,0.0633,14.2893,192.9049,20.7194,0.6858,6.1722,1.3716,0.0151,0.1355,0.3513,0,0,0
2014-10-28,0.0084,13.6735,0,305.2106,69.9515,NA,120.9013,0.6986,0.2645,0.0632,14.2879,192.8871,20.7175,0.6848,6.1634,1.3696,0.015,0.1349,0.3497,0,0,0
2014-10-29,0.0068,14.1351,0,302.1181,69.9649,NA,120.9013,0.6994,0.2644,0.0631,14.2866,192.8693,20.7156,0.6838,6.1546,1.3677,0.0149,0.1343,0.3481,0,0,0
2014-10-30,0.0059,11.7909,0,318.4281,69.9783,NA,120.9013,0.7001,0.2644,0.0629,14.2853,192.8516,20.7137,0.6829,6.1459,1.3657,0.0149,0.1337,0.3465,0,0,0
