time,site_id,depth,observed,variable
2021-07-31T00:00:00Z,fcre,4,12.5154,temperature
2021-08-01T00:00:00Z,fcre,4,12.6332,temperature
2021-08-02T00:00:00Z,fcre,4,13.3813,temperature
2021-08-03T00:00:00Z,fcre,4,12.7149,temperature
2021-08-04T00:00:00Z,fcre,4,13.8049,temperature
2021-08-05T00:00:00Z,fcre,4,13.2588,temperature
2021-08-06T00:00:00Z,fcre,4,12.6318,temperature
2021-08-07T00:00:00Z,fcre,4,13.5834,temperature
2021-08-08T00:00:00Z,fcre,4,13.6285,temperature
2021-08-09T00:00:00Z,fcre,4,13.4044,temperature
2021-08-10T00:00:00Z,fcre,4,13.3548,temperature
2021-08-11T00:00:00Z,fcre,4,13.5584,temperature
2021-08-12T00:00:00Z,fcre,4,13.5008,temperature
2021-08-13T00:00:00Z,fcre,4,14.2374,temperature
2021-08-14T00:00:00Z,fcre,4,13.7786,temperature
2021-08-15T00:00:00Z,fcre,4,14.2752,temperature
2021-08-16T00:00:00Z,fcre,4,14.2492,temperature
2021-08-17T00:00:00Z,fcre,4,14.2392,temperature
2021-08-18T00:00:00Z,fcre,4,14.3023,temperature
2021-08-19T00:00:00Z,fcre,4,14.071,temperature
2021-08-20T00:00:00Z,fcre,4,14.0582,temperature
2021-08-21T00:00:00Z,fcre,4,14.7872,temperature
2021-08-22T00:00:00Z,fcre,4,14.7181,temperature
2021-08-23T00:00:00Z,fcre,4,14.4087,temperature
2021-08-24T00:00:00Z,fcre,4,14.4604,temperature
2021-08-25T00:00:00Z,fcre,4,14.4839,temperature
2021-08-26T00:00:00Z,fcre,4,14.7686,temperature
2021-08-27T00:00:00Z,fcre,4,14.85,temperature
2021-08-28T00:00:00Z,fcre,4,14.958,temperature
2021-08-29T00:00:00Z,fcre,4,15.3051,temperature
2021-08-30T00:00:00Z,fcre,4,15.4226,temperature
2021-08-31T00:00:00Z,fcre,4,15.1415,temperature
2021-09-01T00:00:00Z,fcre,4,15.521,temperature
2021-09-02T00:00:00Z,fcre,4,15.142,temperature
2021-09-03T00:00:00Z,fcre,4,14.8321,temperature
2021-09-04T00:00:00Z,fcre,4,15.279,temperature
2021-09-05T00:00:00Z,fcre,4,15.9279,temperature
2021-09-06T00:00:00Z,fcre,4,15.8162,temperature
2021-09-07T00:00:00Z,fcre,4,15.2134,temperature
2021-09-08T00:00:00Z,fcre,4,15.9292,temperature
2021-09-09T00:00:00Z,fcre,4,16.2161,temperature
2021-09-10T00:00:00Z,fcre,4,16.1644,temperature
2021-09-11T00:00:00Z,fcre,4,16.3949,temperature
2021-09-12T00:00:00Z,fcre,4,15.6416,temperature
2021-09-13T00:00:00Z,fcre,4,16.0671,temperature
2021-09-14T00:00:00Z,fcre,4,16.4276,temperature
2021-09-15T00:00:00Z,fcre,4,15.8176,temperature
2021-09-16T00:00:00Z,fcre,4,17.4914,temperature
2021-09-17T00:00:00Z,fcre,4,17.2176,temperature
2021-09-18T00:00:00Z,fcre,4,16.5635,temperature
2021-09-19T00:00:00Z,fcre,4,16.4898,temperature
2021-09-20T00:00:00Z,fcre,4,17.2493,temperature
2021-09-21T00:00:00Z,fcre,4,17.0919,temperature
2021-09-22T00:00:00Z,fcre,4,17.1787,temperature
2021-09-23T00:00:00Z,fcre,4,16.4498,temperature
2021-09-24T00:00:00Z,fcre,4,17.5357,temperature
2021-09-25T00:00:00Z,fcre,4,17.8054,temperature
2021-09-26T00:00:00Z,fcre,4,17.6492,temperature
2021-09-27T00:00:00Z,fcre,4,18.3016,temperature
2021-09-28T00:00:00Z,fcre,4,17.65,temperature
2021-09-29T00:00:00Z,fcre,4,18.0018,temperature
2021-09-30T00:00:00Z,fcre,4,16.3393,temperature
2021-10-01T00:00:00Z,fcre,4,17.4539,temperature
2021-10-02T00:00:00Z,fcre,4,16.297,temperature
2021-10-03T00:00:00Z,fcre,4,16.8858,temperature
2021-10-04T00:00:00Z,fcre,4,17.0889,temperature
2021-10-05T00:00:00Z,fcre,4,17.4521,temperature
2021-10-06T00:00:00Z,fcre,4,16.6893,temperature
2021-10-07T00:00:00Z,fcre,4,17.886,temperature
2021-10-08T00:00:00Z,fcre,4,17.3012,temperature
2021-10-09T00:00:00Z,fcre,4,17.0674,temperature
2021-10-10T00:00:00Z,fcre,4,17.3366,temperature
2021-10-11T00:00:00Z,fcre,4,17.6491,temperature
2021-10-12T00:00:00Z,fcre,4,17.4426,temperature
2021-10-13T00:00:00Z,fcre,4,17.1037,temperature
2021-10-14T00:00:00Z,fcre,4,17.7955,temperature
2021-10-15T00:00:00Z,fcre,4,17.7038,temperature
2021-10-16T00:00:00Z,fcre,4,16.4695,temperature
2021-10-17T00:00:00Z,fcre,4,18.0885,temperature
2021-10-18T00:00:00Z,fcre,4,17.9807,temperature
2021-10-19T00:00:00Z,fcre,4,17.3484,temperature
2021-10-20T00:00:00Z,fcre,4,16.9496,temperature
2021-10-21T00:00:00Z,fcre,4,16.6389,temperature
2021-10-22T00:00:00Z,fcre,4,16.5628,temperature
2021-10-23T00:00:00Z,fcre,4,16.3132,temperature
2021-10-24T00:00:00Z,fcre,4,16.2316,temperature
2021-10-25T00:00:00Z,fcre,4,16.4237,temperature
2021-10-26T00:00:00Z,fcre,4,16.7276,temperature
2021-10-27T00:00:00Z,fcre,4,16.315,temperature
2021-10-28T00:00:00Z,fcre,4,15.055,temperature
2021-10-29T00:00:00Z,fcre,4,14.9302,temperature
2021-10-30T00:00:00Z,fcre,4,14.9449,temperature
2021-10-31T00:00:00Z,fcre,4,14.9153,temperature
2021-11-01T00:00:00Z,fcre,4,14.9041,temperature
2021-11-02T00:00:00Z,fcre,4,14.3599,temperature
2021-11-03T00:00:00Z,fcre,4,14.0104,temperature
2021-11-04T00:00:00Z,fcre,4,13.1232,temperature
2021-11-05T00:00:00Z,fcre,4,12.7804,temperature
2021-11-06T00:00:00Z,fcre,4,12.3048,temperature
2021-11-07T00:00:00Z,fcre,4,11.8902,temperature
2021-11-08T00:00:00Z,fcre,4,11.8742,temperature
2021-11-09T00:00:00Z,fcre,4,11.4903,temperature
2021-11-10T00:00:00Z,fcre,4,11.2373,temperature
2021-11-11T00:00:00Z,fcre,4,11.2384,temperature
2021-11-12T00:00:00Z,fcre,4,11.3544,temperature
2021-11-13T00:00:00Z,fcre,4,11.3477,temperature
2021-11-14T00:00:00Z,fcre,4,11.7832,temperature
2021-11-15T00:00:00Z,fcre,4,10.9453,temperature
2021-11-16T00:00:00Z,fcre,4,10.4127,temperature
2021-11-17T00:00:00Z,fcre,4,10.0107,temperature
2021-11-18T00:00:00Z,fcre,4,9.9967,temperature
2021-11-19T00:00:00Z,fcre,4,10.2594,temperature
2021-11-20T00:00:00Z,fcre,4,10.0902,temperature
2021-11-21T00:00:00Z,fcre,4,9.2622,temperature
2021-11-22T00:00:00Z,fcre,4,9.0251,temperature
2021-11-23T00:00:00Z,fcre,4,8.9682,temperature
2021-11-24T00:00:00Z,fcre,4,8.4388,temperature
2021-11-25T00:00:00Z,fcre,4,7.5384,temperature
2021-11-26T00:00:00Z,fcre,4,7.5219,temperature
2021-11-27T00:00:00Z,fcre,4,7.6317,temperature
2021-11-28T00:00:00Z,fcre,4,7.2504,temperature
2021-11-29T00:00:00Z,fcre,4,6.9187,temperature
2021-11-30T00:00:00Z,fcre,4,6.5373,temperature
2021-12-01T00:00:00Z,fcre,4,6.3129,temperature
2021-12-02T00:00:00Z,fcre,4,6.1717,temperature
2021-12-03T00:00:00Z,fcre,4,6.3211,temperature
2021-12-04T00:00:00Z,fcre,4,6.4411,temperature
2021-12-05T00:00:00Z,fcre,4,6.507,temperature
2021-12-06T00:00:00Z,fcre,4,6.6509,temperature
2021-12-07T00:00:00Z,fcre,4,7.1119,temperature
2021-12-08T00:00:00Z,fcre,4,7.0583,temperature
2021-12-09T00:00:00Z,fcre,4,6.7846,temperature
2021-12-10T00:00:00Z,fcre,4,6.3478,temperature
2021-12-11T00:00:00Z,fcre,4,6.1064,temperature
2021-12-12T00:00:00Z,fcre,4,6.3215,temperature
2021-12-13T00:00:00Z,fcre,4,6.5464,temperature
2021-12-14T00:00:00Z,fcre,4,6.1171,temperature
2021-12-15T00:00:00Z,fcre,4,6.0446,temperature
2021-12-16T00:00:00Z,fcre,4,5.8438,temperature
2021-12-17T00:00:00Z,fcre,4,5.8023,temperature
2021-12-18T00:00:00Z,fcre,4,5.8399,temperature
2021-12-19T00:00:00Z,fcre,4,5.8847,temperature
2021-12-20T00:00:00Z,fcre,4,6.9902,temperature
2021-12-21T00:00:00Z,fcre,4,6.0011,temperature
2021-12-22T00:00:00Z,fcre,4,5.8814,temperature
2021-12-23T00:00:00Z,fcre,4,5.7927,temperature
2021-12-24T00:00:00Z,fcre,4,5.3183,temperature
2021-12-25T00:00:00Z,fcre,4,5.2006,temperature
2021-12-26T00:00:00Z,fcre,4,5.531,temperature
2021-12-27T00:00:00Z,fcre,4,5.7523,temperature
2021-12-28T00:00:00Z,fcre,4,6.0804,temperature
2021-12-29T00:00:00Z,fcre,4,5.939,temperature
2021-12-30T00:00:00Z,fcre,4,5.9083,temperature
2021-12-31T00:00:00Z,fcre,4,6.1412,temperature
2022-01-01T00:00:00Z,fcre,4,6.6202,temperature
2022-01-02T00:00:00Z,fcre,4,6.238,temperature
2022-01-03T00:00:00Z,fcre,4,6.749,temperature
2022-01-04T00:00:00Z,fcre,4,7.8974,temperature
2022-01-05T00:00:00Z,fcre,4,6.3059,temperature
2022-01-06T00:00:00Z,fcre,4,6.2728,temperature
2022-01-07T00:00:00Z,fcre,4,6.0855,temperature
2022-01-08T00:00:00Z,fcre,4,5.6088,temperature
2022-01-09T00:00:00Z,fcre,4,4.7609,temperature
2022-01-10T00:00:00Z,fcre,4,4.7285,temperature
2022-01-11T00:00:00Z,fcre,4,4.4894,temperature
2022-01-12T00:00:00Z,fcre,4,3.6339,temperature
2022-01-13T00:00:00Z,fcre,4,3.797,temperature
2022-01-14T00:00:00Z,fcre,4,3.472,temperature
2022-01-15T00:00:00Z,fcre,4,3.6526,temperature
2022-01-16T00:00:00Z,fcre,4,3.6329,temperature
2022-01-17T00:00:00Z,fcre,4,2.9661,temperature
2022-01-18T00:00:00Z,fcre,4,3.6179,temperature
2022-01-19T00:00:00Z,fcre,4,3.5049,temperature
2022-01-20T00:00:00Z,fcre,4,3.6889,temperature
2022-01-21T00:00:00Z,fcre,4,3.721,temperature
2022-01-22T00:00:00Z,fcre,4,3.741,temperature
2022-01-23T00:00:00Z,fcre,4,3.7532,temperature
2022-01-24T00:00:00Z,fcre,4,3.8354,temperature
2022-01-25T00:00:00Z,fcre,4,3.9348,temperature
2022-01-26T00:00:00Z,fcre,4,3.9845,temperature
2022-01-27T00:00:00Z,fcre,4,3.99,temperature
2022-01-28T00:00:00Z,fcre,4,4.0381,temperature
2022-01-29T00:00:00Z,fcre,4,4.0656,temperature
2022-01-30T00:00:00Z,fcre,4,4.0379,temperature
2022-01-31T00:00:00Z,fcre,4,4.0999,temperature
2022-02-01T00:00:00Z,fcre,4,4.1465,temperature
2022-02-02T00:00:00Z,fcre,4,4.158,temperature
2022-02-03T00:00:00Z,fcre,4,4.1699,temperature
2022-02-04T00:00:00Z,fcre,4,4.1567,temperature
2022-02-05T00:00:00Z,fcre,4,4.1601,temperature
2022-02-06T00:00:00Z,fcre,4,4.2183,temperature
2022-02-07T00:00:00Z,fcre,4,4.2655,temperature
2022-02-08T00:00:00Z,fcre,4,4.2748,temperature
2022-02-09T00:00:00Z,fcre,4,4.267,temperature
2022-02-10T00:00:00Z,fcre,4,4.2439,temperature
2022-02-11T00:00:00Z,fcre,4,4.4702,temperature
2022-02-12T00:00:00Z,fcre,4,4.5197,temperature
2022-02-13T00:00:00Z,fcre,4,5.0496,temperature
2022-02-14T00:00:00Z,fcre,4,5.0011,temperature
2022-02-15T00:00:00Z,fcre,4,4.6492000000000004,temperature
2022-02-16T00:00:00Z,fcre,4,4.3137,temperature
2022-02-17T00:00:00Z,fcre,4,4.2542,temperature
2022-02-18T00:00:00Z,fcre,4,4.6161,temperature
2022-02-19T00:00:00Z,fcre,4,5.7259,temperature
2022-02-20T00:00:00Z,fcre,4,5.2523,temperature
2022-02-21T00:00:00Z,fcre,4,4.9564,temperature
2022-02-22T00:00:00Z,fcre,4,4.9069,temperature
2022-02-23T00:00:00Z,fcre,4,5.2093,temperature
2022-02-24T00:00:00Z,fcre,4,5.2107,temperature
2022-02-25T00:00:00Z,fcre,4,5.8575,temperature
2022-02-26T00:00:00Z,fcre,4,7.3882,temperature
2022-02-27T00:00:00Z,fcre,4,6.0174,temperature
2022-02-28T00:00:00Z,fcre,4,6.1333,temperature
2022-03-01T00:00:00Z,fcre,4,6.2258,temperature
2022-03-02T00:00:00Z,fcre,4,6.161,temperature
2022-03-03T00:00:00Z,fcre,4,6.1915,temperature
2022-03-04T00:00:00Z,fcre,4,6.4889,temperature
2022-03-05T00:00:00Z,fcre,4,6.7115,temperature
2022-03-06T00:00:00Z,fcre,4,6.7735,temperature
2022-03-07T00:00:00Z,fcre,4,6.6425,temperature
2022-03-08T00:00:00Z,fcre,4,6.9403,temperature
2022-03-09T00:00:00Z,fcre,4,7.7804,temperature
2022-03-10T00:00:00Z,fcre,4,9.1666,temperature
2022-03-11T00:00:00Z,fcre,4,8.5458,temperature
2022-03-12T00:00:00Z,fcre,4,7.9117,temperature
2022-03-13T00:00:00Z,fcre,4,8.913,temperature
2022-03-14T00:00:00Z,fcre,4,7.4979,temperature
2022-03-15T00:00:00Z,fcre,4,7.296,temperature
2022-03-16T00:00:00Z,fcre,4,7.6108,temperature
2022-03-17T00:00:00Z,fcre,4,8.0461,temperature
2022-03-18T00:00:00Z,fcre,4,7.3314,temperature
2022-03-19T00:00:00Z,fcre,4,7.7584,temperature
2022-03-20T00:00:00Z,fcre,4,7.8775,temperature
2022-03-21T00:00:00Z,fcre,4,7.4858,temperature
2022-03-22T00:00:00Z,fcre,4,9.0405,temperature
2022-03-23T00:00:00Z,fcre,4,7.8753,temperature
2022-03-24T00:00:00Z,fcre,4,7.3415,temperature
2022-03-25T00:00:00Z,fcre,4,8.5133,temperature
2022-03-26T00:00:00Z,fcre,4,7.6157,temperature
2022-03-27T00:00:00Z,fcre,4,7.9241,temperature
2022-03-28T00:00:00Z,fcre,4,9.494,temperature
2022-03-29T00:00:00Z,fcre,4,9.1273,temperature
2022-03-30T00:00:00Z,fcre,4,8.2409,temperature
2022-03-31T00:00:00Z,fcre,4,8.446,temperature
2022-04-01T00:00:00Z,fcre,4,8.5983,temperature
2022-04-02T00:00:00Z,fcre,4,8.918,temperature
2022-04-03T00:00:00Z,fcre,4,9.1105,temperature
2022-04-04T00:00:00Z,fcre,4,8.7931,temperature
2022-04-05T00:00:00Z,fcre,4,9.3348,temperature
2022-04-06T00:00:00Z,fcre,4,9.2963,temperature
2022-04-07T00:00:00Z,fcre,4,9.1961,temperature
2022-04-08T00:00:00Z,fcre,4,9.3563,temperature
2022-04-09T00:00:00Z,fcre,4,9.3906,temperature
2022-04-10T00:00:00Z,fcre,4,9.7755,temperature
2022-04-11T00:00:00Z,fcre,4,9.5944,temperature
2022-04-12T00:00:00Z,fcre,4,10.0237,temperature
2022-04-13T00:00:00Z,fcre,4,9.1952,temperature
2022-04-14T00:00:00Z,fcre,4,9.9397,temperature
2022-04-15T00:00:00Z,fcre,4,9.4027,temperature
2022-04-16T00:00:00Z,fcre,4,9.878,temperature
2022-04-17T00:00:00Z,fcre,4,9.6273,temperature
2022-04-18T00:00:00Z,fcre,4,10.284,temperature
2022-04-19T00:00:00Z,fcre,4,10.0281,temperature
2022-04-20T00:00:00Z,fcre,4,10.0215,temperature
2022-04-21T00:00:00Z,fcre,4,10.0701,temperature
2022-04-22T00:00:00Z,fcre,4,10.2492,temperature
2022-04-23T00:00:00Z,fcre,4,10.6913,temperature
2022-04-24T00:00:00Z,fcre,4,10.5318,temperature
2022-04-25T00:00:00Z,fcre,4,10.8076,temperature
2022-04-26T00:00:00Z,fcre,4,10.4114,temperature
2022-04-27T00:00:00Z,fcre,4,10.2313,temperature
2022-04-28T00:00:00Z,fcre,4,10.2154,temperature
2022-04-29T00:00:00Z,fcre,4,11.1086,temperature
2022-04-30T00:00:00Z,fcre,4,10.5202,temperature
2022-05-01T00:00:00Z,fcre,4,11.0572,temperature
2022-05-02T00:00:00Z,fcre,4,10.5801,temperature
2022-05-03T00:00:00Z,fcre,4,10.6877,temperature
2022-05-04T00:00:00Z,fcre,4,11.3441,temperature
2022-05-05T00:00:00Z,fcre,4,10.9376,temperature
2018-07-06T00:00:00Z,fcre,5,238.9892,oxygen
2018-07-07T00:00:00Z,fcre,5,233.6588,oxygen
2018-07-08T00:00:00Z,fcre,5,230.836,oxygen
2018-07-09T00:00:00Z,fcre,5,227.7037,oxygen
2018-07-10T00:00:00Z,fcre,5,224.8403,oxygen
2018-07-11T00:00:00Z,fcre,5,225.5772,oxygen
2018-07-12T00:00:00Z,fcre,5,224.0477,oxygen
2018-07-13T00:00:00Z,fcre,5,218.18,oxygen
2018-07-14T00:00:00Z,fcre,5,220.767,oxygen
2018-07-15T00:00:00Z,fcre,5,215.9203,oxygen
2018-07-16T00:00:00Z,fcre,5,213.8446,oxygen
2018-07-17T00:00:00Z,fcre,5,213.299,oxygen
2018-07-18T00:00:00Z,fcre,5,210.3368,oxygen
2018-07-19T00:00:00Z,fcre,5,215.2847,oxygen
2018-07-20T00:00:00Z,fcre,5,215.0026,oxygen
2018-07-21T00:00:00Z,fcre,5,186.5784,oxygen
2018-07-22T00:00:00Z,fcre,5,171.0037,oxygen
2018-07-23T00:00:00Z,fcre,5,158.716,oxygen
2018-07-24T00:00:00Z,fcre,5,149.651,oxygen
2018-07-25T00:00:00Z,fcre,5,136.5809,oxygen
2018-07-26T00:00:00Z,fcre,5,128.315,oxygen
2018-07-27T00:00:00Z,fcre,5,118.6259,oxygen
2018-07-28T00:00:00Z,fcre,5,106.787,oxygen
2018-07-29T00:00:00Z,fcre,5,100.4884,oxygen
2018-07-30T00:00:00Z,fcre,5,93.8777,oxygen
2018-07-31T00:00:00Z,fcre,5,77.0869,oxygen
2018-08-01T00:00:00Z,fcre,5,43.2384,oxygen
2018-08-02T00:00:00Z,fcre,5,65.6753,oxygen
2018-08-03T00:00:00Z,fcre,5,39.2811,oxygen
2018-08-04T00:00:00Z,fcre,5,41.2187,oxygen
2018-08-05T00:00:00Z,fcre,5,32.866,oxygen
2018-08-06T00:00:00Z,fcre,5,17.846800000000002,oxygen
2018-08-07T00:00:00Z,fcre,5,51.4915,oxygen
2018-08-08T00:00:00Z,fcre,5,12.7332,oxygen
2018-08-09T00:00:00Z,fcre,5,7.9991,oxygen
2018-08-10T00:00:00Z,fcre,5,5.3586,oxygen
2018-08-11T00:00:00Z,fcre,5,34.0378,oxygen
2018-08-12T00:00:00Z,fcre,5,8.8775,oxygen
2018-08-13T00:00:00Z,fcre,5,14.4603,oxygen
2018-08-14T00:00:00Z,fcre,5,35.0325,oxygen
2018-08-15T00:00:00Z,fcre,5,28.9555,oxygen
2018-08-16T00:00:00Z,fcre,5,17.3791,oxygen
2018-08-17T00:00:00Z,fcre,5,13.7882,oxygen
2018-08-21T00:00:00Z,fcre,5,10.6832,oxygen
2018-08-23T00:00:00Z,fcre,5,0,oxygen
2018-08-24T00:00:00Z,fcre,5,0,oxygen
2018-08-25T00:00:00Z,fcre,5,0,oxygen
2018-08-26T00:00:00Z,fcre,5,0,oxygen
2018-08-27T00:00:00Z,fcre,5,0,oxygen
2018-08-29T00:00:00Z,fcre,5,0,oxygen
2018-08-30T00:00:00Z,fcre,5,0,oxygen
2018-08-31T00:00:00Z,fcre,5,0,oxygen
2018-09-01T00:00:00Z,fcre,5,0,oxygen
2018-09-02T00:00:00Z,fcre,5,0,oxygen
2018-09-03T00:00:00Z,fcre,5,0,oxygen
2018-09-04T00:00:00Z,fcre,5,0,oxygen
2018-09-05T00:00:00Z,fcre,5,0,oxygen
2018-09-06T00:00:00Z,fcre,5,0,oxygen
2018-09-07T00:00:00Z,fcre,5,0,oxygen
2018-09-08T00:00:00Z,fcre,5,0,oxygen
2018-09-09T00:00:00Z,fcre,5,0,oxygen
2018-09-10T00:00:00Z,fcre,5,0,oxygen
2018-09-11T00:00:00Z,fcre,5,0,oxygen
2018-09-12T00:00:00Z,fcre,5,0,oxygen
2018-09-13T00:00:00Z,fcre,5,0,oxygen
2018-09-14T00:00:00Z,fcre,5,0,oxygen
2018-09-15T00:00:00Z,fcre,5,0,oxygen
2018-09-16T00:00:00Z,fcre,5,0,oxygen
2018-09-17T00:00:00Z,fcre,5,0,oxygen
2018-09-18T00:00:00Z,fcre,5,0,oxygen
2018-09-19T00:00:00Z,fcre,5,0,oxygen
2018-09-20T00:00:00Z,fcre,5,0,oxygen
2018-09-21T00:00:00Z,fcre,5,0,oxygen
2018-09-22T00:00:00Z,fcre,5,0,oxygen
2018-09-23T00:00:00Z,fcre,5,0,oxygen
2018-09-24T00:00:00Z,fcre,5,0,oxygen
2018-09-26T00:00:00Z,fcre,5,0,oxygen
2018-09-27T00:00:00Z,fcre,5,0,oxygen
2018-09-28T00:00:00Z,fcre,5,0,oxygen
2018-09-29T00:00:00Z,fcre,5,0,oxygen
2018-09-30T00:00:00Z,fcre,5,0,oxygen
2018-10-01T00:00:00Z,fcre,5,0,oxygen
2018-10-02T00:00:00Z,fcre,5,0,oxygen
2018-10-03T00:00:00Z,fcre,5,0,oxygen
2018-10-04T00:00:00Z,fcre,5,0,oxygen
2018-10-05T00:00:00Z,fcre,5,0,oxygen
2018-10-06T00:00:00Z,fcre,5,0,oxygen
2018-10-07T00:00:00Z,fcre,5,0,oxygen
2018-10-08T00:00:00Z,fcre,5,0,oxygen
2018-10-09T00:00:00Z,fcre,5,0,oxygen
2018-10-10T00:00:00Z,fcre,5,0,oxygen
2018-10-11T00:00:00Z,fcre,5,0,oxygen
2018-10-12T00:00:00Z,fcre,5,0,oxygen
2018-10-13T00:00:00Z,fcre,5,94.398,oxygen
2018-10-14T00:00:00Z,fcre,5,92.1082,oxygen
2018-10-15T00:00:00Z,fcre,5,36.4134,oxygen
2018-10-16T00:00:00Z,fcre,5,126.2126,oxygen
2018-10-17T00:00:00Z,fcre,5,112.9075,oxygen
2018-10-18T00:00:00Z,fcre,5,115.8485,oxygen
2018-10-19T00:00:00Z,fcre,5,157.305,oxygen
2018-10-20T00:00:00Z,fcre,5,184.9895,oxygen
2018-10-21T00:00:00Z,fcre,5,163.1217,oxygen
2018-10-22T00:00:00Z,fcre,5,180.0044,oxygen
2018-10-23T00:00:00Z,fcre,5,191.3783,oxygen
2018-10-24T00:00:00Z,fcre,5,197.4598,oxygen
2018-10-25T00:00:00Z,fcre,5,212.354,oxygen
2018-10-26T00:00:00Z,fcre,5,206.5786,oxygen
2018-10-27T00:00:00Z,fcre,5,210.9267,oxygen
2018-10-28T00:00:00Z,fcre,5,206.5382,oxygen
2018-10-29T00:00:00Z,fcre,5,211.3728,oxygen
2018-10-30T00:00:00Z,fcre,5,216.9777,oxygen
2018-10-31T00:00:00Z,fcre,5,232.5533,oxygen
2018-11-01T00:00:00Z,fcre,5,230.3711,oxygen
2018-11-02T00:00:00Z,fcre,5,229.334,oxygen
2018-11-03T00:00:00Z,fcre,5,219.627,oxygen
2018-11-04T00:00:00Z,fcre,5,215.6301,oxygen
2018-11-05T00:00:00Z,fcre,5,211.353,oxygen
2018-11-06T00:00:00Z,fcre,5,226.0709,oxygen
2018-11-07T00:00:00Z,fcre,5,224.2432,oxygen
2018-11-08T00:00:00Z,fcre,5,233.1727,oxygen
2018-11-09T00:00:00Z,fcre,5,225.5867,oxygen
2018-11-10T00:00:00Z,fcre,5,214.0331,oxygen
2018-11-11T00:00:00Z,fcre,5,230.8745,oxygen
2018-11-12T00:00:00Z,fcre,5,251.7227,oxygen
2018-11-13T00:00:00Z,fcre,5,247.2958,oxygen
2018-11-14T00:00:00Z,fcre,5,255.2142,oxygen
2018-11-15T00:00:00Z,fcre,5,262.2568,oxygen
2018-11-16T00:00:00Z,fcre,5,265.4711,oxygen
2018-11-17T00:00:00Z,fcre,5,272.941,oxygen
2018-11-18T00:00:00Z,fcre,5,270.8281,oxygen
2018-11-19T00:00:00Z,fcre,5,271.4287,oxygen
2018-11-20T00:00:00Z,fcre,5,291.4474,oxygen
2018-11-21T00:00:00Z,fcre,5,280.4341,oxygen
2018-11-22T00:00:00Z,fcre,5,290.3096,oxygen
2018-11-23T00:00:00Z,fcre,5,290.0646,oxygen
2018-11-24T00:00:00Z,fcre,5,291.4679,oxygen
2018-11-25T00:00:00Z,fcre,5,296.751,oxygen
2018-11-26T00:00:00Z,fcre,5,298.7443,oxygen
2018-11-27T00:00:00Z,fcre,5,303.213,oxygen
2018-11-28T00:00:00Z,fcre,5,312.9688,oxygen
2018-11-29T00:00:00Z,fcre,5,320.6184,oxygen
2018-11-30T00:00:00Z,fcre,5,324.0678,oxygen
2018-12-01T00:00:00Z,fcre,5,317.4957,oxygen
2018-12-02T00:00:00Z,fcre,5,320.9235,oxygen
2018-12-03T00:00:00Z,fcre,5,321.9878,oxygen
2018-12-04T00:00:00Z,fcre,5,325.1426,oxygen
2018-12-05T00:00:00Z,fcre,5,325.9004,oxygen
2018-12-06T00:00:00Z,fcre,5,329.0721,oxygen
2018-12-07T00:00:00Z,fcre,5,332.1128,oxygen
2018-12-08T00:00:00Z,fcre,5,331.2296,oxygen
2018-12-09T00:00:00Z,fcre,5,331.2201,oxygen
2018-12-10T00:00:00Z,fcre,5,332.121,oxygen
2018-12-11T00:00:00Z,fcre,5,342.9184,oxygen
2018-12-12T00:00:00Z,fcre,5,342.1837,oxygen
2018-12-13T00:00:00Z,fcre,5,339.2131,oxygen
2018-12-14T00:00:00Z,fcre,5,338.9491,oxygen
2018-12-15T00:00:00Z,fcre,5,327.5899,oxygen
2018-12-16T00:00:00Z,fcre,5,351.0636,oxygen
2018-12-17T00:00:00Z,fcre,5,340.8034,oxygen
2018-12-18T00:00:00Z,fcre,5,342.7231,oxygen
2018-12-19T00:00:00Z,fcre,5,344.3743,oxygen
2018-12-20T00:00:00Z,fcre,5,342.2113,oxygen
2018-12-21T00:00:00Z,fcre,5,342.3827,oxygen
2018-12-22T00:00:00Z,fcre,5,340.8116,oxygen
2018-12-23T00:00:00Z,fcre,5,334.4321,oxygen
2018-12-24T00:00:00Z,fcre,5,331.6838,oxygen
2018-12-25T00:00:00Z,fcre,5,337.7251,oxygen
2018-12-26T00:00:00Z,fcre,5,333.0669,oxygen
2018-12-27T00:00:00Z,fcre,5,335.3763,oxygen
2018-12-28T00:00:00Z,fcre,5,339.5969,oxygen
2018-12-29T00:00:00Z,fcre,5,342.2329,oxygen
2018-12-30T00:00:00Z,fcre,5,337.3742,oxygen
2018-12-31T00:00:00Z,fcre,5,337.418,oxygen
2019-01-01T00:00:00Z,fcre,5,334.3164,oxygen
2019-01-02T00:00:00Z,fcre,5,335.6983,oxygen
2019-01-03T00:00:00Z,fcre,5,327.7057,oxygen
2019-01-04T00:00:00Z,fcre,5,331.7004,oxygen
2019-01-05T00:00:00Z,fcre,5,326.3361,oxygen
2019-01-06T00:00:00Z,fcre,5,343.6176,oxygen
2019-01-07T00:00:00Z,fcre,5,334.1146,oxygen
2019-01-08T00:00:00Z,fcre,5,337.6703,oxygen
2019-01-09T00:00:00Z,fcre,5,332.9057,oxygen
2019-01-10T00:00:00Z,fcre,5,340.4924,oxygen
2019-01-11T00:00:00Z,fcre,5,343.2629,oxygen
2019-01-12T00:00:00Z,fcre,5,347.1789,oxygen
2019-01-13T00:00:00Z,fcre,5,333.6989,oxygen
2019-01-14T00:00:00Z,fcre,5,327.033,oxygen
